tweet.id,user.id,dataset.author.name,majority_polarity,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
936684356,11088702,snooks56,neg,"#debate08 Why does McCain freakin' say ""What Senator Obama doesn't understand is"" before EVERY response. wtf, what a jacka$$.",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936684540,608473,damnneargenius,neg,"@scbalazs What do you mean ""Obama was able to keep up?"" McCain was nervous, stiff, and wouldn't look at Obama at all #debate08",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936684861,13284792,Laurie Bloom,neg,William Bennet on CNN: How many times did Obama say 'John is right...'? That's a great point. Obama conceding to McCain. #debate08,authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936685021,2765491,orbitaldiamonds,neg,meh.  disappointed with both obama and mccain tonight. #current,nonmoral,authority,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936685078,15359125,CarriBugbee,neg,mccain: obama is stubborn like bush! what? #debate08,authority,purity,authority,nonmoral,fairness,authority,authority,authority
936685129,16472467,tonei,neg,I did think the twitter make the debate more interesting #current #debate08 #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936685459,9922782,themurmish,neg,#current Offshore drilling is a bridge -- an expensive bridge,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936685532,2183531,betancourtc,neg,"@glueandglitter Yep, Obama pushed offshore drilling, nuclear, and ""clean coal."" FAIL #current #tweetdebate",authority,authority,nonmoral,purity,fairness,authority,authority,authority
936685934,15608555,Doyle Albee,neg,http://snipr.com/3vlts - Big surprise McCain makes misleading statements about Obama #current,fairness,fairness,nonmoral,fairness,loyalty,fairness,cheating,fairness
936685989,6117452,cgritter,neg,"#debate08 OK, muting C-SPAN2 since they insist on showing spin doctors speaking. Just cut to callers or @Leslieann44",nonmoral,nonmoral,care,nonmoral,loyalty,nonmoral,no moral,nonmoral
936686238,11709082,RobSample,neg,I think all this hate for McCain is simply coming from fucking ignorance. All the hating bastards need to step back and review. #debate08,nonmoral,care,purity,purity,loyalty,purity,no moral,purity
936686385,12363972,Sarah,neg,"#debate08 WHAT?! The GOP doesn't send Palin to answer after McCain, but Guiliani? Is he the VP now?",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936686416,11099672,nericksx,neg,Anyone who thinks McCain won the #debate08 is a total dweeb dingle cheese.  (he says like a true dorkus),nonmoral,loyalty,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936686660,14078471,gminks,neg,#debate08 FTW T. Boone Pickens again?  The hell?,purity,fairness,nonmoral,purity,nonmoral,purity,degradation,purity
936686691,11488202,danramteke,neg,"#debate08 oh god, here comes Giuliani",nonmoral,nonmoral,authority,purity,loyalty,nomoral,no moral,nonmoral
936686752,15975726,damnneargenius,neg,lol @martinbowling I was thinking morse code #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936686954,3137331,NTWhite,neg,"Retweeting @alexashrugged ""I agree with Sen. McCain"" should be the line of the night #debate08 #current",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936687057,15299259,FrancesFlynnTho,neg,#debate08 Deja Vu 2004. Kerry supporters were jumping in haste even after a poor performance by Kerry. 2008 same old with Obama!,nonmoral,loyalty,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936687078,14115051,damnneargenius,neg,Both candidates point blank said they would commit war crimes and break international law. God bless America. #debate08,care,care,care,loyalty,loyalty,care,care,care
936687385,15693337,RobSample,neg,O-Who Camp had lowered expectations to allow them to be happy with such a performance.  #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936687815,14427857,Brennn,neg,#debate08 wtf giuliani in lieu of palin? Is this a test run for a vp candidate replacement,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936687828,9343272,netdoc66,neg,"#debate08 Palin/Biden is on a Thursday?  Gimme a break, Thursday is the new Friday.  No one is gonna watch those 2 on a Thursday night.",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936688086,9604892,realspacegoat,neg,#debate08 NBC has Guiliani on.  OMG. maybe it's clint Howard. can't tell. How can they say anything when McCain picked Palin - a joke,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936688091,13786762,NewsHour,neg,Retweeting @mississippianna: disappointed that we did not hear from the candidates on how they will end the genocide in Darfur #debate08,care,care,care,care,loyalty,care,harm,care
936688154,14132503,gabemcg,neg,#debate08 #current  Major Garrett-  Obama campaign feels they won the debate.  Must have been watching a different program,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936688155,7702542,ianben,neg,@ch3ryl Because it's CNN for pity's sake. Asking them to be objective is like asking Amy Winehouse not to smoke crack.,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
936688241,15301800,my_skin_burns,neg,"McCain called for a spending freeze, Hillary called for a trade timeout. Both ridiculous ideas. Both will lose. #tweetdebate #obamashot",authority,nonmoral,nonmoral,nonmoral,fairness,nonmoral,authority,nonmoral
936689076,766298,dslunceford,neg,So does anyone else feel like they didn't discuss the economy as much as they should have? #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936689101,14078471,yoBro123,neg,#debate08 honest question for McCainiacs -- what's the thinking on Palin being nowhere near a live camera right now?,nonmoral,nonmoral,nonmoral,fairness,fairness,fairness,no moral,nonmoral
936689819,14983059,EndTheRoboCalls,neg,Brian Williams can't believe Rudy is saying this stuff with a straight face. #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936690183,9058502,ObamaNews,neg,"@evolver That really bums me out.  The ""clean coal"" more than any of that other stuff.  frackity",nonmoral,nonmoral,purity,purity,fairness,purity,no moral,purity
936690559,806757,nealmims,neg,"#debate08 McCain at times comes off as a competent Senator, but _never_ presidential.",fairness,authority,nonmoral,authority,fairness,fairness,authority,authority
936690822,14398232,leyink,neg,#tweetdebate Wait a minute. NBC invited Palin to respond about the debate and she declined? Minus 500 points to McCain for picking a coward.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936690837,14445343,megkroeplin,neg,Palin is with her neighbors Russia #current,nonmoral,loyalty,loyalty,nonmoral,fairness,loyalty,no moral,loyalty
936690899,15767195,Flap,neg,#debate08 Major Garrett- Obama campaign feels they won the debate. what debate were they watching???,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936690963,14213350,laughterkey,neg,Where is Palin? Looks bad to put Giuliani up because you can't find your VP nom. #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936691504,1754241,CathleenRitt,neg,Let the 'spin' begin #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936691596,13662722,techcommdood,neg,#current Guilllianni: I expect by the weekend we'll have a solution for dealing w/ financial fallout. [Isn't it the weekend now?],nonmoral,care,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936691800,9870772,jasoncarini,neg,"As an aside, Obama missed yet another opportunity to close the deal tonight (NH, TX, PA vs HRC, tonight vs McCain) #current",authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936692009,12363972,catonpot,neg,#debate08 It seems like every election Conservatives talk about decreasing spending. Does that mean we can decrease military spending?,nonmoral,fairness,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936692080,14744335,whatsthepoint,neg,"#current #debate08 , Pickens Plan has a few billion, yet cant keep a strong web server? Come on Boone...",nonmoral,authority,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936692157,11549612,Ricky84,neg,@perinandy Palin hasn't had a single unscripted moment yet I can't wait to see her eaten alive on the VP debate #current #tweetdebate,nonmoral,purity,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936692473,14581040,votenader,neg,"@theebayk1d I find it very disrespectful when one doesn't either salute the flag, or put their hand on their hear when the Anthem is played.",authority,authority,loyalty,nonmoral,loyalty,authority,subversion,authority
936693153,9973392,damnneargenius,neg,My kids: they sure were both rude to each other. #debate08,nonmoral,nonmoral,authority,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936693236,15693337,EndTheRoboCalls,neg,NBC in the tank why would the McCain camp give em air.. no way #debate08 good for Palin,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936693471,10428342,AdamHouston,neg,#debate08 I guess Palin has been locked in a room until next week. She's gotta a lot of work to do with Professor Higgins.,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936693572,14232465,andreaball,neg,#debate08 obama is pro missile defense? WTF?,authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936693575,14445343,CarriBugbee,neg,@perinandy she can't speak without having a script; this is why they try to hide her as much as they can. #current,nonmoral,purity,care,nonmoral,care,care,no moral,nonmoral
936693761,2033051,cgritter,neg,#debate08 McCain sounded like a rambleing Grandpa Simpson.  Lehrer is a crappy moderator.,purity,authority,nonmoral,purity,fairness,purity,degradation,purity
936694066,3538981,Rosario,neg,I heard that Biden is too polite and will fare badly vis a vis Palin. #current,nonmoral,authority,nonmoral,authority,loyalty,authority,authority,authority
936694070,10355,frijole,neg,How can McCain say Obama is not experienced enough when Miss Congeniality is his running mate? #debate08,authority,purity,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936694071,12453702,kwilson9austin,neg,#debate08 Every expert/commentator has said exactly what they as a partisan have been saying. Their guy was good. The other was off his game,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936694143,3421641,NewsHour,neg,@Mamalogues #debate08 #current i know it must be hard for you that mccain sucks so badly. again...sorry. try voting for obama!,nonmoral,care,purity,nonmoral,loyalty,nonmoral,no moral,nonmoral
936694218,9439432,eqnX140,neg,"@NewsHour Thought Lehrer's questions were too general/not pointed enough: e.g., What about Iran? What about Russia? etc. #debate08",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936694335,14847940,pinoyboy,neg,"so earmarks are ok, then? what kind of logic is that #debate08",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936694514,16477656,EndTheRoboCalls,neg,Biden will never lose to a fluff ball public speaker like Palin. #current,nonmoral,purity,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
936694587,12046252,GlobalLeader,neg,Retweeting my fav Tweet of #debate08: McLame heart attack = President Palin. Debate over.,nonmoral,nonmoral,nonmoral,care,authority,nonmoral,no moral,nonmoral
936694663,15301800,diablogue_chat,neg,"@MaryTrigiani I didn't think McCain was a gentleman one time. Impartially, I truly believe that. You?",nonmoral,authority,fairness,nonmoral,care,nonmoral,no moral,nonmoral
936694726,16146965,EATerrell,neg,@bender00 you should be contributing to #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936694984,10725672,EndTheRoboCalls,neg,#debate08 I missed it. Did McCain look and feel constipated again?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936695376,13662722,stacyvanwickler,neg,#current We're only having ONE VP debate? Bummer. I was really looking forward to that.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936695755,9649222,aagha,neg,"Buy a suit, Michael Ware. #current #debate08",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936696558,15115131,kathrynjones,neg,"@nubianvixen well, thankya... I wish it was just bad comedy so my MST3K schtick wasn't whistling in the dark, though #debate08",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936696570,15664760,rosshill,neg,"@michaelszeto A friend said"" ""Gergen is such a sell-out."" #debate08",nonmoral,nonmoral,fairness,nonmoral,loyalty,nonmoral,no moral,nonmoral
936696837,15794020,paul4dirt,neg,Neither one won the #debate08 because they both want to bail out companies that really need chapter 11.,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
936696906,15975726,jguerrero,neg,Palin was out hunting a moose ;/ #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936696925,6875072,ObamaNews,neg,Anyone tweeting from The Irish Pub? Please buy Sarah a drink; she's gonna need it before next Thursday. #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936697079,5752932,jowyang,neg,@israelpattison um. McCain stumbled a lot. He was belicose. He repeated a false claim about Obama's tax plan. Not presidential. #debate08,authority,nonmoral,nonmoral,authority,fairness,authority,authority,authority
936697447,14744335,cnnireport,neg,"Lindsey Graham is an idiot, why does the McCain camp always use him? There are so many better people . #current #debate08",nonmoral,nonmoral,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
936697658,3847661,orbitaldiamonds,neg,@seasonothebitch I would sacrifice Paul Begala as a CNN analyst if it meant never having to see Castellanos again (besides FoxNews) #current,nonmoral,loyalty,nonmoral,loyalty,loyalty,loyalty,loyalty,loyalty
936697933,71323,sizeofguam,neg,the polar bear on the island wants McCain #current,nonmoral,nonmoral,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
936698086,15608555,greghyatt,neg,"@lifestudent83 I hope he gives speeches better than Miss South Carolina ""I'm John McCain and I honestly believe..."" #current",nonmoral,nonmoral,purity,nonmoral,loyalty,nonmoral,no moral,nonmoral
936698370,208163,piyook,neg,"#debate08 - apparently all the cool guys are wearing bracelets right now. Important fashion tip there. Oh, also, the world's utterly fucked.",nonmoral,purity,nonmoral,purity,fairness,purity,no moral,purity
936698656,13880632,brianvan,neg,Dee Dee Meyers thought Obama did great job on showing how great leader he is. Hmm must have watched different one than she did #current,authority,fairness,authority,authority,fairness,authority,authority,authority
936698711,15983210,h0zae,neg,@lindagoin I started paying attention after you brought it up.  I didn't see him make eye contact once.,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936698790,14847940,mabisa,neg,No need to make false claims about Obamas plan. I read it. talk about scary!!! #debate08,authority,fairness,fairness,nonmoral,authority,authority,authority,fairness
936699069,9861112,Dayngr,neg,"RT @factoryjoe: I looked into McCain's eyes and saw a B, a U, an S and an H (add from me: but even more willing to lie to win?) #current",nonmoral,loyalty,fairness,authority,fairness,fairness,no moral,loyalty
936699158,7911232,marcelotas,neg,"#debate08 #current Barr in Interview: ""The moderator let them go on and on, that's pandering to the American people not leadership.""",authority,authority,nonmoral,authority,authority,authority,authority,authority
