tweet.id,user.id,author.nickname,sentiment,target,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
10849251300,5442642,coreydu,positive,hcr,"RT @cfh Blah, blah, blah, what we get from the #partyofno. Here comes #HCR, and it's absolutely what is good for ALL Americans, blue or red.",nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10849857662,14389132,nansen,negative,hcr,Its time to clean HOUSE! #hcr #tcot,nonmoral,nonmoral,nonmoral,purity,care,nonmoral,no moral,nonmoral
10849062234,46176168,MajoratWH,neutral,hcr,"Update: Obama called Stupak after deal was struck, thanked him for eventually backing #HCR. Obama in residence now.",authority,nonmoral,loyalty,nonmoral,loyalty,loyalty,authority,nonmoral
10849561543,31127446,markknoller,neutral,hcr,Didn't know this was in #HCR bill: a 10 percent excise tax on indoor tanning services.,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10850015181,33334770,danielvgarner,negative,hcr,You don't ''GIVE'' us anything you ASSHAT!  Our rights do not come from you!  #cspan #hcr #killthebill,fairness,fairness,fairness,fairness,authority,fairness,fairness,fairness
10850011332,15976697,michellemalkin,neutral,hcr,GOP leader Boehner takes the floor. #hcr #teaparty,nonmoral,authority,nonmoral,authority,loyalty,authority,authority,authority
10850054391,14960700,Populista,negative,gop,Boehner Alert Level raised to Burnt Sienna. #hcr (via @KathTX),nonmoral,nonmoral,care,nonmoral,loyalty,nonmoral,no moral,nonmoral
10849722161,21486588,tanyabachand,negative,dems,"when I asked DeLauro what provision of Constitution she was relying on to vote in favor, she said ''its not about the constitution'' #hcr",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10850031693,15976697,michellemalkin,negative,hcr,Boehner: ''I rise tonite with a sad and heavy heart.'' #hcr #teaparty #tcot,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10850047448,20685759,keeltyc,negative,gop,"C-SPAN: Here we go, it's Boehner time! At least one Orangeman will be losing one day later.  #hcr",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10850105957,820694,blogdiva,negative,gop,Rep John Boehner - PROOF THE GOP LOVES PEOPLE OF COLOR (as long as they are orange) #hcr,nonmoral,fairness,loyalty,nonmoral,fairness,fairness,no moral,nonmoral
10850125431,23255247,P0TUS,negative,gop,RT @LynCKos: Here we go! Boehner: ''Oompah Loompah Doompidy Doo! I've got another bucket of bs for you!'' #hcr #p2,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10850096509,9697962,hbeeinc,negative,gop,um...boehner? people hate congress because of REPUBLICAN obstructionism #hcr,authority,authority,nonmoral,nonmoral,authority,authority,authority,authority
10849664103,17241517,argylestyle,positive,hcr,RT @jgoffutt: If #hcr passes CIA will join Satan + darth vader to kill Jesus. #icanmakeupshittoo,nonmoral,nonmoral,care,care,care,care,no moral,care
10850109267,19468168,drgoddess,negative,gop,"Whatever Rep. Boehner, @BarackObama tried bipartisanship and Republicans didn't want to cooperate, so saddown!!! #hcr",authority,nonmoral,authority,nonmoral,authority,authority,authority,authority
10849907908,17079583,aspen7698,negative,gop,"Free preventative care for all, even for republicans! #hcr #tcot #p2",care,nonmoral,care,care,care,care,care,care
10849290220,5990782,youngdems,positive,hcr,Republicans on the House floor keep saying the American people don't want this bill. We ARE American people. We want this bill. #hcr,loyalty,loyalty,loyalty,nonmoral,authority,loyalty,loyalty,loyalty
10850190353,21707592,exposeliberals,negative,hcr,John Boehner kicking progressive liberal  buttox! #tcot #p2 #hcr,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10850178785,15292471,chrisgolden,negative,gop,I love how Republicans are yelling ''no'' in response to Boehner. Reaffirming that Republicans are the party of no. #hcr,loyalty,authority,loyalty,care,authority,loyalty,loyalty,loyalty
10850189073,15976697,michellemalkin,neutral,hcr,Boehner  blasts Dems: ''Have u read the bill? Have u read mgr's amendment? HELL NO YOU HAVENT!'' #hcr #teaparty,nonmoral,authority,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10850227582,12081832,Meryl333,negative,gop,Boehner is trying to do an imitation of a black preacher.  Odd fit. #hcr,nonmoral,purity,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10849900280,12081832,Meryl333,negative,gop,#WHATIF Republicans spent same effort to make the govt work well as they do to destroy it? #hcr,nonmoral,nonmoral,nonmoral,care,fairness,nonmoral,no moral,nonmoral
10850223798,40615400,JoeKenHa,negative,dems,"Announce your vote one by one, you coward Democrats! #tcot #hcr",loyalty,loyalty,authority,nonmoral,authority,loyalty,loyalty,loyalty
10850260061,23480093,poniewozik,negative,hcr,Making sure I have the argument straight: #hcr (1) is a government takeover and (2) cuts Medicare too much?,nonmoral,fairness,fairness,nonmoral,fairness,fairness,no moral,fairness
10849155050,17833574,HalSparks,neutral,hcr,2K people show up to protest #HCR in DC today & the MSM is All Over It.. 100K people show up to march for Immigration reform?..not a peep,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10849799182,820585,baratunde,positive,hcr,"WHO IS THIS ROCKSTAR LEGISLATOR, AND WHERE ARE HER BACKUP DANCERS?? #HCR http://yfrog.com/8b7k6p",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10850239878,15976697,michellemalkin,positive,conservatives,YES: Boehner calls for announcing votes one at a time. Applause. Asks Pelosi to grant request. #hcr #teaparty #tcot,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10850315198,14412533,TheFix,neutral,hcr,Obey is in the chair for a reason. He knows House rules inside and out #hcr,authority,authority,nonmoral,nonmoral,authority,authority,authority,authority
10850349085,24431892,markos,negative,gop,RT @nerdette: John Boehner does a real disservice to Oompah Loompahs everywhere #hcr,nonmoral,authority,loyalty,nonmoral,care,nonmoral,no moral,nonmoral
10850145453,3497941,owillis,negative,gop,"in john boehner the gop has the leader they deserve: shallow, vapid, stupid, and corrupt. #p2 #hcr",fairness,authority,authority,authority,fairness,authority,authority,authority
10850358513,15938025,jdarlinghess,negative,gop,yes boehner what i see frightens me and it is YOU #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10850366479,21017269,venice4change,negative,gop,RT @DavidCornDC: Boehner is truly grandstanding. This is how he wants to go down? #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10848803254,15985455,RepMikePence,negative,hcr,RT @GOPLeader: FACT CHECK: Gov't Takeover of Health Care ``Remains Starkly Unpopular'' http://ow.ly/1p9Es #hcr,nonmoral,nonmoral,authority,nonmoral,care,nonmoral,no moral,nonmoral
10850367636,5757222,mstearne,negative,gop,RT @markos RT @nerdette: John Boehner does a real disservice to Oompah Loompahs everywhere #hcr,nonmoral,authority,loyalty,nonmoral,care,nonmoral,no moral,nonmoral
10850232850,7234682,QueenofSpain,negative,gop,rt @alpha1906 Boehner: The man who passed out checks from the tobacco industry on the House floor is railing against backroom deals. #hcr,nonmoral,nonmoral,fairness,nonmoral,authority,nonmoral,no moral,nonmoral
10850407476,15220768,DavidCornDC,negative,gop,The MINORITY leader is saying the MAJORITY is overruling the will of the majority of Americans. Hmmm. #hcr,fairness,authority,authority,authority,fairness,authority,authority,authority
10850410950,17629004,Chromedaffodils,negative,hcr,"rt @kathrynlopez boehner had 2 get mad, it's the people's house and people are mad. they've been on the hill all weekend. #killthebill #hcr",nonmoral,nonmoral,care,nonmoral,care,care,no moral,nonmoral
10850241290,26091643,meghangaffney,positive,gop,every time boehner crys an angel gets it wings #hcr,nonmoral,nonmoral,nonmoral,purity,nonmoral,nonmoral,no moral,nonmoral
